sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,is_recid,jailtime
Male,29,Caucasian,0,0,0,0,F,1,1
Male,43,Caucasian,0,0,0,0,M,0,1
Male,22,African-American,0,0,0,1,F,0,2
Male,52,African-American,0,0,0,0,F,1,5
Male,36,African-American,0,0,0,0,F,0,1
Male,24,African-American,0,0,0,0,F,0,1
Male,26,African-American,0,1,0,5,F,0,1
Male,27,African-American,0,0,0,8,M,1,0
Male,68,Hispanic,0,0,0,0,M,-1,1
Male,19,Caucasian,0,0,0,0,M,1,2
Male,33,African-American,0,0,0,1,F,0,1
Male,22,Caucasian,0,0,0,0,M,0,1
Male,26,Caucasian,0,0,0,2,F,0,0
Male,30,African-American,0,1,0,7,M,0,38
Male,24,African-American,0,0,0,1,F,0,156
Female,29,African-American,0,0,0,0,F,0,1
Male,34,African-American,0,0,0,0,F,0,2
Female,29,Caucasian,0,0,0,20,F,1,56
Female,51,Other,0,0,0,0,F,0,2
Male,38,African-American,0,0,0,1,F,1,78
Male,34,African-American,1,0,0,5,F,0,0
Male,23,Other,0,0,0,2,F,1,2
Male,26,Other,0,0,0,0,F,1,1
Female,29,African-American,0,0,0,1,M,0,1
Male,24,African-American,0,0,0,1,F,1,1
Male,31,Hispanic,0,0,0,1,F,1,17
Male,50,Caucasian,0,0,0,0,F,0,1
Female,24,African-American,0,0,0,0,M,1,1
Female,31,African-American,0,0,0,0,F,0,0
Male,36,African-American,0,0,0,13,F,1,2
Male,32,African-American,0,0,0,13,M,1,39
Male,22,African-American,0,0,0,0,F,0,1
Male,26,African-American,0,0,0,1,F,0,1
Male,42,African-American,0,0,0,1,M,1,17
Male,22,African-American,0,0,0,0,F,0,1
Male,21,African-American,0,0,0,0,F,0,192
Male,26,African-American,0,0,0,5,F,1,27
Male,26,African-American,0,0,0,10,F,1,1
Male,30,Hispanic,0,0,0,3,M,1,2
Male,27,African-American,0,0,0,0,F,0,15
Male,53,Caucasian,0,0,0,3,M,1,3
Male,58,African-American,0,0,0,0,M,0,1
Male,23,African-American,0,1,2,2,F,1,2
Male,22,Caucasian,0,0,0,0,F,0,1
Male,27,Caucasian,0,0,0,0,M,0,1
Female,21,Other,0,0,0,0,M,0,1
Male,42,Caucasian,0,0,0,2,F,1,1
Male,31,African-American,0,0,0,4,F,1,4
Male,21,African-American,0,0,0,0,F,0,39
Male,80,Caucasian,0,0,0,0,M,0,1
Male,33,Caucasian,0,0,0,6,F,0,97
Male,58,Caucasian,0,0,0,1,M,0,0
Male,68,African-American,0,0,0,6,M,0,3
Male,23,African-American,0,0,0,1,F,0,2
Male,36,African-American,0,0,0,4,F,1,2
Male,24,Caucasian,0,0,0,0,F,0,16
Male,41,Caucasian,0,0,0,2,F,0,42
Male,21,Caucasian,0,0,1,0,F,1,1
Male,26,African-American,0,0,0,3,M,1,1
Female,30,African-American,0,0,0,8,F,1,45
Male,26,Caucasian,0,0,0,1,F,0,1
Male,36,Caucasian,0,0,0,1,F,0,1
Male,21,African-American,0,0,0,0,F,1,34
Female,31,African-American,0,0,0,1,M,0,1
Male,20,African-American,0,0,0,0,F,0,1
Male,31,African-American,0,0,0,4,F,0,1
Female,20,African-American,0,0,0,0,F,1,2
Male,49,Caucasian,0,0,0,4,M,1,4
Male,24,Caucasian,0,0,0,0,F,0,2
Male,20,African-American,0,0,0,0,F,1,1
Male,44,Caucasian,0,0,0,1,M,1,1
Female,25,African-American,0,0,0,1,F,0,13
Female,27,African-American,0,0,0,1,F,0,1
Male,41,Caucasian,0,0,0,11,F,1,118
Male,25,African-American,0,0,0,1,F,0,1
Female,47,Caucasian,0,0,0,0,M,0,1
Female,48,African-American,0,0,0,4,F,0,7
Male,29,African-American,0,0,0,0,F,0,1
Female,53,Caucasian,0,0,0,0,M,0,1
Male,44,Hispanic,0,0,0,0,M,0,1
Male,33,African-American,0,0,0,0,F,0,1
Male,20,African-American,0,0,0,0,F,1,1
Male,22,Caucasian,0,0,1,0,M,0,0
Male,21,African-American,0,0,0,1,F,1,1
Male,44,Caucasian,0,0,0,3,F,0,1
Male,23,African-American,0,0,1,1,F,1,10
Male,35,African-American,0,0,0,0,M,1,57
Female,41,African-American,0,0,0,0,M,0,1
Male,26,Other,0,0,0,0,M,0,1
Male,30,African-American,0,0,0,1,F,0,22
Male,25,Hispanic,0,0,0,0,M,0,0
Male,36,African-American,0,0,0,7,F,1,2
Male,26,African-American,0,0,0,1,F,1,1
Female,32,Hispanic,0,0,0,0,F,0,0
Male,26,Caucasian,0,0,0,2,F,0,0
Male,23,Caucasian,0,0,0,0,M,1,1
Male,34,African-American,0,0,0,6,F,0,35
Male,30,African-American,0,0,0,6,F,0,81
Female,23,Caucasian,0,0,0,0,M,0,1
Female,43,African-American,0,0,1,9,M,0,2
Male,30,African-American,0,0,0,3,F,1,1
Male,38,Hispanic,0,0,0,0,M,0,0
Male,43,Hispanic,0,0,0,1,F,0,2
Male,44,Caucasian,0,0,0,1,F,1,0
Male,39,Caucasian,0,0,0,1,F,0,1
Male,37,Hispanic,0,0,0,2,F,1,1
Male,55,Other,0,0,0,0,M,0,2
Male,31,African-American,0,0,0,6,F,1,1
Male,63,Caucasian,0,0,0,5,M,0,4
Female,66,African-American,0,0,0,11,F,1,6
Male,19,Hispanic,2,0,0,2,F,1,1
Male,24,Caucasian,0,0,2,3,F,0,1
Male,21,Caucasian,1,0,3,2,M,1,27
Female,48,Caucasian,0,0,0,0,F,0,2
Male,37,African-American,0,0,0,0,F,0,13
Male,21,African-American,0,0,0,0,M,1,1
Female,20,Other,0,0,0,0,M,0,1
Female,64,Caucasian,0,0,0,0,M,0,1
Male,22,Caucasian,0,0,0,0,M,0,1
Male,30,African-American,0,0,0,1,F,0,87
Male,40,Caucasian,0,0,0,0,M,0,1
Male,43,Caucasian,0,0,0,8,F,0,2
Male,25,Caucasian,0,0,0,3,F,1,19
Male,33,Caucasian,0,0,0,10,F,0,118
Male,26,African-American,0,0,0,1,F,0,1
Female,33,Caucasian,0,0,0,1,M,0,1
Male,25,Caucasian,0,0,0,3,F,0,58
Male,46,African-American,0,0,0,2,F,0,2
Male,61,African-American,0,0,0,0,M,0,2
Female,30,African-American,0,0,0,3,M,0,0
Male,45,African-American,0,0,0,0,M,0,1
Male,44,African-American,0,0,0,0,F,0,2
Male,31,African-American,0,0,0,0,F,0,1
Male,50,Caucasian,0,0,0,9,M,1,1
Male,33,African-American,0,2,2,16,F,1,6
Male,34,African-American,0,0,0,3,M,0,140
Male,31,African-American,0,0,0,1,F,1,0
Female,25,Hispanic,0,0,0,0,M,0,0
Female,43,African-American,0,0,0,2,M,0,17
Male,29,African-American,0,0,0,7,F,0,142
Female,51,Caucasian,0,0,0,2,F,1,7
Male,27,African-American,0,0,0,0,M,1,0
Male,23,African-American,0,0,0,0,M,0,44
Male,28,African-American,0,0,0,2,M,0,72
Male,43,African-American,0,0,0,0,M,0,1
Male,34,Other,0,0,0,2,M,0,1
Male,44,Other,0,0,0,0,F,0,5
Male,31,African-American,0,0,0,6,M,1,1
Male,30,Hispanic,0,1,0,14,F,1,55
Male,26,African-American,0,0,0,2,F,1,148
Male,51,African-American,0,0,0,33,F,0,35
Male,20,African-American,2,2,0,4,F,1,2
Male,22,Caucasian,0,0,0,0,M,0,16
Male,41,Hispanic,0,0,0,1,F,1,0
Female,55,Hispanic,0,0,0,0,M,0,1
Male,29,African-American,3,0,0,6,F,0,26
Male,31,Other,0,0,0,0,M,0,1
Male,27,Native American,0,0,0,1,M,0,1
Male,44,African-American,0,0,0,5,F,0,1
Male,24,African-American,0,0,0,0,F,0,1
Male,23,Hispanic,0,1,2,1,F,0,1
Male,31,African-American,0,0,1,11,F,1,0
Male,52,Other,0,0,0,0,F,0,1
Male,59,Caucasian,0,0,0,0,M,0,1
Male,49,African-American,0,0,0,1,M,1,0
Male,36,Caucasian,0,0,0,11,M,1,2
Female,23,African-American,0,0,0,1,F,0,1
Male,24,African-American,0,0,0,0,M,0,1
Male,30,Caucasian,0,0,0,7,F,0,95
Female,45,Caucasian,0,0,0,3,F,0,16
Male,46,Caucasian,0,0,0,26,F,1,167
Male,59,Caucasian,0,0,0,2,M,1,7
Male,51,Hispanic,0,0,0,1,F,0,7
Male,31,Other,0,0,0,5,F,0,95
Male,34,African-American,0,0,0,0,F,0,0
Female,37,African-American,0,0,0,2,F,0,52
Female,31,Caucasian,0,0,0,4,M,0,3
Male,32,Other,0,0,0,0,F,0,1
Male,54,African-American,0,0,0,1,F,0,1
Male,39,Other,0,0,0,2,M,0,2
Male,24,African-American,0,1,0,3,F,1,1
Female,32,Caucasian,0,0,0,0,M,0,13
Male,35,Caucasian,0,1,0,16,F,1,1
Male,32,Other,0,0,0,0,M,1,1
Female,21,Caucasian,0,0,1,1,M,0,1
Female,21,African-American,0,0,0,2,F,0,0
Male,20,African-American,0,0,0,1,F,0,190
Male,45,Hispanic,0,0,0,6,F,0,14
Male,39,Hispanic,0,0,0,3,F,0,1
Male,22,Caucasian,0,0,0,0,F,1,1
Male,55,Caucasian,0,0,0,0,M,0,1
Male,36,African-American,0,0,0,0,F,0,0
Male,61,Caucasian,0,0,0,0,M,0,1
Female,38,African-American,0,0,0,0,M,0,1
Male,41,Hispanic,0,0,0,9,F,0,9
Male,34,Hispanic,0,0,0,2,M,1,1
Male,32,African-American,0,0,0,0,F,0,1
Male,37,Caucasian,0,0,0,1,F,1,8
Male,51,Caucasian,0,0,0,0,M,0,1
Male,46,African-American,0,0,0,18,F,1,65
Male,21,African-American,0,0,0,4,F,0,61
Male,57,African-American,0,0,0,0,F,1,1
Male,32,African-American,0,0,0,0,F,0,30
Male,68,African-American,0,0,0,2,F,0,0
Male,24,African-American,0,0,0,0,M,0,2
Male,46,African-American,0,0,0,3,F,1,1
Male,41,Caucasian,0,0,0,1,F,1,58
Male,30,Other,0,0,0,0,F,0,10
Male,25,African-American,0,0,2,8,F,1,0
Male,24,African-American,0,0,0,7,F,1,1
Male,41,African-American,0,0,0,1,F,0,3
Male,55,Other,0,0,0,4,F,0,5
Male,39,Hispanic,0,0,0,2,F,0,1
Male,24,African-American,0,0,0,1,F,0,2
Male,33,Caucasian,0,0,0,1,F,0,3
Male,23,African-American,0,0,0,0,F,0,1
Female,47,Caucasian,0,0,0,28,F,1,118
Male,30,Hispanic,0,0,0,1,M,0,1
Female,51,Caucasian,0,0,0,0,F,0,1
Male,25,African-American,0,0,0,3,F,0,1
Male,29,Caucasian,0,0,0,11,F,0,306
Male,36,Caucasian,0,0,0,1,M,0,1
Male,57,Hispanic,0,0,0,0,M,0,109
Male,43,African-American,0,0,0,0,M,0,0
Male,26,African-American,0,0,0,4,F,1,2
Male,26,Hispanic,0,0,0,1,F,0,371
Male,47,Other,0,0,0,0,M,0,1
Male,60,African-American,0,0,0,1,F,0,1
Male,24,African-American,0,0,0,0,M,1,1
Male,20,Caucasian,0,0,0,0,F,1,1
Male,39,Caucasian,0,1,0,3,M,1,0
Female,28,Caucasian,0,0,0,0,M,0,1
Male,28,African-American,0,2,0,7,F,1,2
Male,58,Caucasian,0,0,0,2,M,1,83
Male,67,Caucasian,0,0,0,2,F,0,46
Male,54,Other,0,0,0,1,F,0,2
Female,26,African-American,0,0,0,1,F,0,4
Female,24,African-American,0,0,0,2,F,1,2
Female,26,African-American,0,0,0,6,M,0,1
Female,34,Other,0,0,0,0,M,0,1
Male,48,Other,0,0,0,1,F,0,21
Male,37,African-American,0,0,0,0,F,0,1
Male,28,African-American,0,0,0,8,F,1,3
Male,46,Caucasian,0,0,0,14,F,1,1
Male,45,Caucasian,0,0,0,2,M,0,3
Male,20,African-American,0,0,1,2,F,1,10
Male,52,African-American,0,0,0,0,M,0,1
Male,31,African-American,0,0,0,9,F,0,76
Male,29,African-American,0,0,0,0,M,0,1
Male,34,African-American,0,0,4,11,F,1,1
Male,24,African-American,0,0,0,0,F,1,23
Male,28,African-American,0,0,0,6,F,1,81
Male,35,African-American,0,0,0,0,F,0,38
Male,26,African-American,0,4,10,8,F,0,1
Male,28,African-American,0,0,0,2,F,1,2
Male,29,African-American,0,0,0,0,F,0,0
Female,55,Caucasian,0,0,0,2,F,0,3
Male,68,Hispanic,0,0,0,0,M,0,1
Male,22,Hispanic,0,0,0,0,F,1,2
Male,28,African-American,0,1,0,6,F,0,2
Male,52,African-American,0,0,0,5,F,0,29
Male,24,Caucasian,0,0,0,3,F,1,18
Male,20,African-American,0,0,0,0,F,0,1
Male,23,African-American,0,0,0,0,M,0,32
Female,33,Caucasian,0,0,0,1,F,0,32
Male,44,African-American,0,0,0,6,F,1,195
Male,19,Caucasian,0,0,2,1,F,0,1
Male,34,African-American,2,0,1,8,F,1,5
Male,24,African-American,0,0,0,0,F,0,1
Male,55,African-American,0,0,0,0,M,1,1
Female,23,African-American,0,0,0,0,F,1,1
Female,23,African-American,0,0,0,3,F,1,5
Male,24,Hispanic,0,0,0,0,F,0,6
Female,22,African-American,0,0,0,4,F,0,36
Male,77,African-American,0,0,0,0,M,0,0
Male,52,Caucasian,0,0,0,3,M,0,1
Male,21,African-American,0,0,1,1,F,0,237
Male,34,African-American,2,0,0,8,F,1,2
Male,39,Hispanic,0,0,0,0,F,0,0
Male,30,Caucasian,0,0,0,2,M,1,1
Male,28,Hispanic,0,0,0,7,M,0,0
Male,30,African-American,0,0,0,3,M,1,6
Male,26,African-American,0,0,0,0,F,1,0
Female,51,Caucasian,0,0,0,1,M,0,1
Male,34,African-American,0,0,0,2,F,1,12
Male,23,Caucasian,0,0,0,0,F,0,5
Male,32,Caucasian,0,0,0,2,F,0,1
Male,42,Caucasian,0,0,0,0,M,0,1
Male,38,African-American,1,5,0,8,M,0,16
Male,21,African-American,0,0,0,0,F,1,1
Male,34,Hispanic,0,0,0,5,F,1,1
Male,53,Caucasian,0,0,0,8,M,1,4
Male,34,Caucasian,0,0,0,1,F,0,51
Male,26,African-American,0,0,0,1,M,0,5
Male,28,Hispanic,0,0,0,1,M,0,34
Female,40,Caucasian,0,0,0,1,F,0,52
Male,26,Caucasian,0,0,0,1,F,0,5
Male,28,African-American,0,2,0,16,F,0,1
Female,27,African-American,0,0,0,3,M,0,1
Male,25,Caucasian,0,0,0,5,F,1,2
Male,54,African-American,0,0,0,1,M,0,1
Male,25,Caucasian,0,0,0,2,M,1,0
Female,41,African-American,0,0,0,1,F,0,1
Male,25,Other,0,0,0,3,F,1,2
Male,34,Hispanic,0,0,0,1,M,0,1
Male,46,Other,0,0,0,0,F,1,1
Male,22,African-American,0,0,1,0,F,1,1
Female,23,African-American,0,0,0,2,F,1,1
Male,21,African-American,0,0,0,1,F,0,2
Male,27,Caucasian,0,0,0,1,M,1,28
Male,45,African-American,0,0,0,7,F,0,1
Male,46,Hispanic,0,0,0,12,F,1,40
Female,31,Caucasian,0,0,0,9,F,1,27
Female,20,Caucasian,0,0,0,0,F,0,1
Male,45,Caucasian,0,0,0,1,M,0,0
Female,34,African-American,0,1,0,5,F,0,312
Male,28,African-American,1,0,0,12,F,0,2
Male,31,Other,0,0,0,2,M,0,1
Male,24,African-American,0,0,1,1,F,1,0
Female,28,Caucasian,0,0,0,6,M,1,31
Male,41,African-American,0,0,0,2,F,0,0
Female,23,Hispanic,0,0,0,7,F,0,104
Male,36,Caucasian,0,0,0,1,F,0,1
Male,37,Caucasian,0,0,0,0,F,0,0
Male,35,African-American,0,0,2,3,M,1,1
Male,20,African-American,1,0,0,1,F,1,15
Male,50,African-American,0,0,0,2,F,0,4
Male,38,Caucasian,0,0,0,1,F,0,34
Male,32,African-American,0,3,0,19,F,1,1
Male,28,African-American,0,0,0,2,F,0,31
Female,36,Caucasian,0,0,0,1,F,0,1
Male,33,African-American,0,0,0,7,F,1,1
Female,34,Caucasian,0,0,0,0,M,0,1
Male,26,African-American,0,1,1,8,F,1,14
Male,22,African-American,0,0,0,1,M,1,1
Female,25,African-American,0,0,0,4,F,0,1
Male,21,Hispanic,0,0,2,0,F,1,1
Female,23,Caucasian,0,0,2,1,M,0,0
Male,34,African-American,0,0,0,2,F,0,35
Male,30,African-American,0,0,0,2,F,1,1
Male,69,Caucasian,0,0,0,6,M,1,152
Male,45,African-American,0,0,0,13,F,0,2
Male,25,African-American,0,0,0,11,M,1,532
Female,56,African-American,0,0,0,2,F,0,2
Female,27,African-American,0,0,0,0,M,0,1
Male,33,African-American,0,0,0,3,F,1,12
Male,38,Hispanic,0,0,0,0,F,0,1
Male,35,Caucasian,0,0,0,3,M,1,1
Male,34,Caucasian,0,0,0,13,F,1,19
Male,37,African-American,0,0,0,2,F,1,1
Female,55,Caucasian,0,0,0,0,F,1,6
Male,23,Caucasian,0,0,0,1,F,0,2
Male,43,Caucasian,0,0,0,1,M,0,1
Male,27,African-American,0,5,1,27,M,1,0
Male,26,African-American,0,0,0,7,F,0,1
Male,37,Caucasian,0,0,0,3,M,0,1
Female,42,Caucasian,0,0,0,4,M,1,0
Male,27,Hispanic,0,0,0,0,M,0,1
Male,41,Caucasian,0,0,0,1,F,0,62
Male,21,African-American,0,1,0,2,M,1,21
Male,30,African-American,0,0,0,4,M,1,1
Male,30,Caucasian,0,0,0,1,F,0,1
Female,45,Caucasian,0,0,0,0,F,1,1
Male,29,African-American,0,0,0,3,M,0,1
Male,23,African-American,0,0,0,2,F,1,7
Male,28,African-American,0,0,0,4,F,0,1
Female,50,African-American,0,0,0,2,M,0,1
Male,49,Caucasian,0,0,0,0,M,0,1
Male,24,African-American,0,0,0,0,F,0,1
Female,31,African-American,0,0,0,2,F,1,176
Female,22,Caucasian,0,0,0,1,F,0,15
Male,40,African-American,0,0,0,8,M,1,43
Female,24,African-American,0,0,0,0,F,0,1
Male,33,African-American,0,0,0,1,F,0,1
Male,40,African-American,0,0,0,11,M,1,0
Male,65,Other,0,0,0,0,M,0,1
Male,56,Caucasian,0,0,0,1,F,0,15
Male,21,African-American,0,0,0,0,M,1,1
Male,22,Caucasian,0,0,0,1,F,0,1
Male,21,Other,0,0,0,0,F,0,1
Male,51,African-American,0,0,0,4,F,0,2
Male,36,Caucasian,0,0,0,0,M,0,1
Male,45,African-American,0,0,0,0,F,0,1
Male,25,Hispanic,0,0,0,3,F,1,1
Male,30,Caucasian,0,0,0,0,M,0,0
Female,21,Caucasian,0,0,0,0,F,0,1
Male,44,Caucasian,0,0,0,1,M,0,1
Male,25,Hispanic,0,1,1,2,F,1,1
Male,38,Hispanic,0,0,0,0,F,0,1
Male,28,Caucasian,0,0,0,3,M,1,0
Male,41,African-American,0,0,0,3,M,1,2
Male,34,Caucasian,0,0,0,4,M,0,1
Female,22,Caucasian,0,0,0,0,F,1,1
Male,32,African-American,0,1,0,4,F,0,1
Male,42,Hispanic,0,0,0,1,F,0,12
Male,29,Other,0,0,0,8,F,1,1
Male,24,African-American,1,0,1,9,F,0,339
Male,20,Caucasian,0,0,0,0,F,0,1
Male,21,Hispanic,0,0,0,0,F,1,1
Female,36,Caucasian,0,0,0,1,F,0,1
Female,40,African-American,0,0,0,2,F,0,1
Male,47,African-American,0,0,0,12,F,1,98
Male,22,African-American,0,0,0,3,F,0,210
Male,37,African-American,0,0,0,2,F,0,7
Female,37,African-American,0,0,0,0,F,0,1
Female,23,African-American,0,0,0,2,F,1,1
Male,55,Hispanic,0,0,0,0,F,0,1
Male,19,African-American,0,0,0,1,F,1,4
Male,29,African-American,0,0,0,17,F,0,32
Male,56,Hispanic,0,0,0,0,F,0,1
Male,26,Caucasian,0,0,0,1,F,1,1
Male,23,Caucasian,0,0,0,2,F,0,0
Male,24,Other,0,0,0,1,F,0,8
Female,27,African-American,0,0,0,0,M,0,1
Male,36,Other,0,0,0,0,F,0,179
Male,43,African-American,0,0,0,4,F,0,21
Male,25,African-American,0,0,0,0,M,0,1
Male,48,Caucasian,0,0,0,3,F,1,6
Male,25,African-American,0,0,0,0,F,0,0
Male,39,Caucasian,0,0,0,17,F,1,35
Female,33,African-American,0,0,0,0,M,0,1
Male,48,Caucasian,0,0,0,1,M,0,18
Male,22,Caucasian,0,0,0,2,M,0,61
Male,36,Caucasian,0,0,0,0,F,1,1
Male,26,African-American,0,0,0,6,M,0,10
Male,51,African-American,0,0,0,8,M,1,3
Male,67,Caucasian,0,0,0,3,F,0,1
Male,60,African-American,0,0,0,2,M,0,2
Male,20,African-American,0,0,0,0,F,0,30
Female,43,Caucasian,0,0,0,0,M,0,1
Male,22,African-American,0,0,0,0,F,1,33
Female,24,Caucasian,0,0,0,0,M,1,1
Male,35,African-American,0,0,0,2,F,0,1
Male,57,African-American,0,0,0,12,F,1,78
Male,25,Caucasian,0,0,0,6,M,1,55
Male,55,Caucasian,0,0,0,0,M,0,1
Female,52,African-American,0,0,0,0,M,0,0
Female,33,African-American,0,0,0,0,M,0,7
Male,30,Other,0,0,0,0,F,0,1
Male,32,African-American,0,0,0,3,F,1,37
Male,20,African-American,1,2,0,5,F,1,2
Male,67,African-American,0,0,0,8,F,0,2
Male,31,African-American,0,0,0,7,M,0,1
Male,54,Caucasian,0,0,0,10,F,0,3
Male,21,Caucasian,0,0,0,0,F,1,29
Male,30,African-American,0,0,0,4,M,0,5
Male,55,Caucasian,0,0,0,0,M,0,1
Male,25,African-American,0,0,0,0,F,0,1
Male,25,African-American,0,0,0,0,F,0,0
Male,47,African-American,0,0,0,17,F,0,0
Male,58,Caucasian,0,0,0,2,M,0,1
Male,27,African-American,0,0,0,10,F,1,1
Male,22,African-American,0,0,0,0,F,0,0
Male,42,Caucasian,0,0,0,0,M,0,1
Male,37,African-American,0,0,0,8,F,0,1
Male,68,Caucasian,0,0,0,7,F,1,5
Male,25,Native American,0,0,0,1,M,0,0
Male,23,African-American,0,0,0,3,F,0,13
Female,49,Caucasian,0,0,0,0,M,0,1
Male,60,African-American,0,0,0,0,F,0,1
Male,37,Caucasian,0,0,0,0,F,0,1
Female,42,African-American,0,0,0,1,F,0,22
Male,22,Caucasian,0,0,0,5,M,1,1
Male,30,African-American,0,0,0,4,M,0,1
Male,34,African-American,0,0,0,1,M,0,2
Male,53,Caucasian,0,0,0,0,F,0,1
Male,28,Other,0,0,0,0,M,0,2
Male,37,Caucasian,0,0,0,4,M,1,1
Male,50,Caucasian,0,0,0,19,F,0,2
Male,29,African-American,0,0,0,7,F,0,0
Female,24,Caucasian,0,0,0,0,F,0,1
Female,41,African-American,0,0,0,8,F,1,65
Male,52,Hispanic,0,0,0,0,M,0,1
Male,36,Caucasian,0,0,0,2,M,0,1
Male,26,Caucasian,0,0,0,2,F,0,1
Male,24,Caucasian,0,0,0,0,F,0,15
Male,27,African-American,0,0,0,0,F,0,2
Female,37,Caucasian,0,0,0,0,M,0,1
Male,35,Caucasian,0,0,0,0,M,0,1
Male,31,African-American,0,0,0,1,F,0,7
Male,37,Hispanic,0,0,0,1,F,0,0
Male,23,African-American,0,0,0,3,F,1,43
Male,33,African-American,0,0,0,5,F,0,0
Male,58,Caucasian,0,0,0,5,M,0,3
Male,54,African-American,0,0,0,8,F,0,10
Female,62,Caucasian,0,0,0,1,M,1,1
Male,23,Other,0,0,0,0,F,0,1
Female,41,African-American,0,0,0,0,F,0,1
Male,33,Hispanic,0,0,0,0,M,0,1
Male,33,African-American,0,0,0,0,M,0,0
Female,25,Caucasian,0,0,0,1,M,0,0
Male,33,African-American,4,0,0,12,F,1,1
Male,42,Caucasian,0,0,0,0,M,0,1
Male,41,African-American,0,0,0,14,F,1,0
Male,22,Hispanic,0,0,0,0,F,0,0
Male,50,Caucasian,0,0,0,1,F,0,1
Male,26,Caucasian,0,0,0,3,F,1,1
Female,33,Caucasian,0,0,0,0,F,0,1
Male,25,African-American,0,0,0,0,M,0,1
Male,37,African-American,0,0,0,0,M,1,1
Male,23,Caucasian,8,2,0,11,F,1,4
Male,37,Caucasian,0,0,0,8,F,1,0
Male,21,African-American,0,0,0,0,M,0,1
Male,31,Caucasian,0,0,0,0,F,0,1
Male,45,Caucasian,0,0,0,21,F,1,1
Male,37,Caucasian,1,6,0,13,F,0,1
Male,23,African-American,0,0,0,1,F,0,3
Male,24,African-American,0,0,0,2,M,0,4
Male,32,Caucasian,0,0,0,2,M,0,2
Male,35,African-American,0,0,0,0,F,0,2
Female,22,African-American,0,0,0,0,F,1,7
Male,29,Caucasian,4,1,0,10,F,1,3
Male,41,African-American,2,0,0,6,F,1,2
Male,22,African-American,0,0,0,3,F,1,1
Male,34,African-American,2,1,0,5,M,0,9
Male,55,Caucasian,0,0,0,18,F,1,56
Female,40,Caucasian,0,0,0,3,F,1,50
Male,37,Hispanic,0,0,0,8,F,1,0
Male,21,Caucasian,0,0,0,0,F,0,64
Female,23,African-American,0,0,0,0,M,0,1
Male,51,African-American,1,0,0,19,F,1,3
Male,56,Caucasian,0,0,0,2,F,0,2
Male,26,Hispanic,0,0,0,0,M,0,31
Female,26,African-American,0,0,0,1,F,1,1
Male,46,African-American,0,0,0,2,M,0,4
Male,41,Caucasian,0,0,0,0,F,0,4
Male,31,Caucasian,0,0,3,9,F,1,470
Male,41,Other,0,0,0,1,M,0,0
Male,25,African-American,0,0,0,2,F,0,1
Male,27,African-American,0,0,0,1,M,0,2
Male,31,African-American,1,1,1,13,F,1,2
Male,23,Caucasian,0,0,0,0,M,0,0
Male,23,African-American,0,0,1,1,F,0,1
Male,43,Hispanic,0,0,0,3,F,0,623
Male,52,African-American,0,0,0,7,M,1,1
Male,23,Caucasian,0,0,0,3,M,0,1
Male,29,African-American,0,0,0,6,F,1,22
Male,40,Caucasian,0,0,0,10,F,1,5
Female,49,Caucasian,0,0,0,0,F,0,1
Male,29,African-American,0,0,0,7,M,0,1
Male,49,Caucasian,0,0,0,8,F,0,24
Male,24,African-American,0,0,0,3,F,1,0
Male,41,African-American,0,0,0,7,M,1,2
Female,27,African-American,0,0,0,3,M,1,1
Male,65,African-American,0,0,0,6,M,0,7
Male,40,African-American,0,0,0,1,F,1,0
Male,47,Caucasian,0,0,0,0,M,1,1
Female,20,Caucasian,0,0,0,0,F,1,0
Male,26,African-American,0,0,0,0,M,0,3
Male,21,African-American,0,0,0,2,M,1,36
Male,44,African-American,0,0,0,8,M,1,10
Male,41,Caucasian,0,0,0,0,M,0,0
Male,32,Caucasian,0,0,0,1,F,0,197
Male,25,Hispanic,0,0,0,0,F,0,2
Male,31,African-American,0,1,0,5,M,1,1
Male,42,Hispanic,0,0,0,1,M,0,1
Male,38,Caucasian,0,0,0,1,M,0,1
Female,67,African-American,0,0,0,0,F,0,2
Male,42,Caucasian,0,0,0,1,M,0,0
Male,25,African-American,0,0,0,0,F,0,34
Male,27,Hispanic,0,0,1,6,F,1,1
Male,43,Other,0,0,0,2,M,0,1
Male,41,African-American,2,0,1,29,M,0,121
Male,20,African-American,0,0,4,0,F,0,242
Male,23,Caucasian,0,0,0,6,F,1,6
Male,27,African-American,0,0,1,13,F,1,1
Male,23,African-American,0,1,0,2,F,0,1
Male,33,Caucasian,0,0,0,2,F,0,2
Male,41,Caucasian,0,0,0,0,M,0,1
Female,31,Caucasian,0,0,0,1,F,0,1
Female,54,Caucasian,0,0,0,1,M,0,0
Female,23,African-American,0,0,0,2,M,1,1
Male,21,African-American,0,0,0,2,F,1,29
Male,53,African-American,0,0,0,5,F,0,298
Male,49,Caucasian,0,0,0,2,M,0,1
Male,36,African-American,0,0,0,1,M,0,0
Male,40,African-American,0,0,0,1,M,0,1
Male,58,Caucasian,0,0,0,10,M,1,0
Male,62,Caucasian,0,0,0,0,F,0,3
Male,25,Caucasian,0,0,0,4,F,0,1
Male,51,African-American,0,0,0,15,F,1,34
Male,46,Caucasian,0,0,0,2,F,0,8
Male,50,African-American,0,0,0,0,F,0,1
Male,28,African-American,0,0,0,4,M,1,1
Male,24,Caucasian,0,0,0,2,F,1,2
